ID,str_exp,TextList,Segmened_text,var
3581,(50.0*2),"Quadrilateral(A,B,C,D), Quadrilateral($), Circle(O), Line(A,B), Equals(MeasureOf(Angle(C,B,E)),50), Find(MeasureOf(Angle(A,O,C)))",Quadrilateral ABCD  Quadrilateral $  Circle O  Line AB  Equals MeasureOf Angle CBE  50  Find MeasureOf Angle AOC   ,100
3783,(50.0*2),"Point(O), LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(B,O,C)))",Point O  LengthOf Triangle ABC   Equals MeasureOf Angle A  50  Find MeasureOf Angle BOC   ,100
9702,(50.0*2),"MeasureOf(Angle(A)), Angle($), Circle(O), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(B,O,C)))",MeasureOf Angle A   Angle $  Circle O  Equals MeasureOf Angle A  50  Find MeasureOf Angle BOC   ,100
3147,(50.0*2),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A,C,B)),50), Find(MeasureOf(Angle(A,O,B)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle ACB  50  Find MeasureOf Angle AOB   ,100
3555,(50.0*2),"Quadrilateral(A,B,C,D), Quadrilateral($), Circle(O), IsDiameterOf(Line(A,D),Circle(O)), Equals(MeasureOf(Angle(C,B,E)),50), Find(MeasureOf(Angle(A,O,C)))",Quadrilateral ABCD  Quadrilateral $  Circle O  IsDiameterOf Line AD Circle O   Equals MeasureOf Angle CBE  50  Find MeasureOf Angle AOC   ,100
24,(50.0*2),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(B,O,C)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle A  50  Find MeasureOf Angle BOC   ,100
3169,(50.0*2),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A,C,B)),50), Find(MeasureOf(Angle(A,O,B)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle ACB  50  Find MeasureOf Angle AOB   ,100
53,(50.0*2),"Circle(O), Equals(MeasureOf(Angle(A,B,C)),50), Find(MeasureOf(Angle(A,O,C)))",Circle O  Equals MeasureOf Angle ABC  50  Find MeasureOf Angle AOC   ,100
1724,(50.0*2),"MeasureOf(Angle(C,A,B)), Angle($), Circle(O), Equals(MeasureOf(Angle(C,A,B)),50), Find(MeasureOf(Angle(B,O,C)))",MeasureOf Angle CAB   Angle $  Circle O  Equals MeasureOf Angle CAB  50  Find MeasureOf Angle BOC   ,100
985,(50.0*2),"LengthOf(Triangle(A,B,C)), Line(A,C), Line(A,B), Point(D), Line(C,D), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(B,D,C)))",LengthOf Triangle ABC   Line AC  Line AB  Point D  Line CD  Equals MeasureOf Angle A  50  Find MeasureOf Angle BDC   ,100
2102,(50.0*2),"Circle(O), Circle($), LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(B,O,C)))",Circle O  Circle $  LengthOf Triangle ABC   Equals MeasureOf Angle A  50  Find MeasureOf Angle BOC   ,100
3753,(50.0*2),"InscribedIn(Triangle(A,B,C),Circle(O)), Equals(MeasureOf(Angle(A,C,B)),50), Find(MeasureOf(Angle(A,O,B)))",InscribedIn Triangle ABC Circle O   Equals MeasureOf Angle ACB  50  Find MeasureOf Angle AOB   ,100
913,(50.0*2),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A,C,B)),50), Find(MeasureOf(Angle(A,O,B)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle ACB  50  Find MeasureOf Angle AOB   ,100
8459,(50.0*2),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(B,O,C)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle A  50  Find MeasureOf Angle BOC   ,100
8637,(50.0*2),"InscribedIn(Triangle(A,B,C),Circle(O)), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(B,O,C)))",InscribedIn Triangle ABC Circle O   Equals MeasureOf Angle A  50  Find MeasureOf Angle BOC   ,100
8687,(50.0*2),"Circle(O), IsChordOf(Parallel(Line(A,B),Line(C,D)),Circle($)), Equals(MeasureOf(Angle(A,B,C)),50), Find(MeasureOf(Angle(B,O,D)))",Circle O  IsChordOf Parallel Line AB Line CD  Circle $   Equals MeasureOf Angle ABC  50  Find MeasureOf Angle BOD   ,100
3700,(50.0*2),"InscribedIn(LengthOf(Triangle(A,B,C)),Circle(O)), Equals(MeasureOf(Angle(B,A,C)),50), Find(MeasureOf(Angle(B,O,C)))",InscribedIn LengthOf Triangle ABC  Circle O   Equals MeasureOf Angle BAC  50  Find MeasureOf Angle BOC   ,100
3085,(50.0/2),"IsDiameterOf(Line(B,C),Circle(O)), IsChordOf(Line(B,D),Circle($)), SinOf(g), Point(B), Line(O,A), Equals(MeasureOf(Angle(B)),50), Find(MeasureOf(Angle(C)))",IsDiameterOf Line BC Circle O   IsChordOf Line BD Circle $   SinOf g  Point B  Line OA  Equals MeasureOf Angle B  50  Find MeasureOf Angle C   ,25
423,(50.0/2),"Line(A,B), Line(C,D), Circle(O), Equals(MeasureOf(Angle(A,O,C)),50), Find(MeasureOf(Angle(C)))",Line AB  Line CD  Circle O  Equals MeasureOf Angle AOC  50  Find MeasureOf Angle C   ,25
544,(50.0/2),"IsDiameterOf(Line(C,D),Circle(O)), IsChordOf(Line(D,E),Circle($)), SinOf(g), Point(D), Line(O,A), Equals(MeasureOf(Angle(D)),50), Find(MeasureOf(Angle(C)))",IsDiameterOf Line CD Circle O   IsChordOf Line DE Circle $   SinOf g  Point D  Line OA  Equals MeasureOf Angle D  50  Find MeasureOf Angle C   ,25
9752,(50.0/2),"IsDiameterOf(Line(A,B),Circle(O)), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(D)))",IsDiameterOf Line AB Circle O   Equals MeasureOf Angle BOC  50  Find MeasureOf Angle D   ,25
8559,(50.0/2),"IsDiameterOf(Line(C,D),Circle(O)), IsChordOf(Line(D,E),Circle($)), SinOf(g), Point(D), Line(O,A), Equals(MeasureOf(Angle(D)),50), Find(MeasureOf(Angle(A)))",IsDiameterOf Line CD Circle O   IsChordOf Line DE Circle $   SinOf g  Point D  Line OA  Equals MeasureOf Angle D  50  Find MeasureOf Angle A   ,25
3155,(50.0/2),"Point(A), Point(B), Point(C), Circle(O), Parallel(Line(A,O),Line(B,C)), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(O,A,C)))",Point A  Point B  Point C  Circle O  Parallel Line AO Line BC   Equals MeasureOf Angle AOB  50  Find MeasureOf Angle OAC   ,25
9708,(50.0/2),"IsDiameterOf(Line(A,B),Circle(O)), Circle($), Equals(MeasureOf(Angle(A,O,C)),50), Find(MeasureOf(Angle(D)))",IsDiameterOf Line AB Circle O   Circle $  Equals MeasureOf Angle AOC  50  Find MeasureOf Angle D   ,25
3101,(50.0/2),"Circle(O), Perpendicular(Line(O,A),Line(B,C)), Circle(E), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,D,C)))",Circle O  Perpendicular Line OA Line BC   Circle E  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ADC   ,25
118,(50.0/2),"LengthOf(Triangle(A,B,C)), MeasureOf(Angle(A,B,C)), Angle($), MeasureOf(Angle(A,C,B)), Point(D), Equals(MeasureOf(Angle(A)),50), Find(MeasureOf(Angle(D)))",LengthOf Triangle ABC   MeasureOf Angle ABC   Angle $  MeasureOf Angle ACB   Point D  Equals MeasureOf Angle A  50  Find MeasureOf Angle D   ,25
3314,(50.0/2),"Point(A), Point(B), Point(C), Circle(O), Perpendicular(Line(O,A),Line(B,C)), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,D,C)))",Point A  Point B  Point C  Circle O  Perpendicular Line OA Line BC   Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ADC   ,25
9711,(50.0/2),"Circle(O), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,C,B)))",Circle O  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ACB   ,25
9732,(50.0/2),"Line(C,D), Circle(O), IsChordOf(Line(E,F),Circle($)), Equals(MeasureOf(Angle(E,O,D)),50), Find(MeasureOf(Angle(D,C,F)))",Line CD  Circle O  IsChordOf Line EF Circle $   Equals MeasureOf Angle EOD  50  Find MeasureOf Angle DCF   ,25
1791,(50.0/2),"Circle(O), Equals(MeasureOf(Angle(O)),50), Find(MeasureOf(Angle(A)))",Circle O  Equals MeasureOf Angle O  50  Find MeasureOf Angle A   ,25
9683,(50.0/2),"Circle(O), Line(O,A), IsChordOf(Line(B,C),Circle($)), Equals(MeasureOf(Angle(A,O,B)),50), Point(D), Circle($), Find(MeasureOf(Angle(A,D,C)))",Circle O  Line OA  IsChordOf Line BC Circle $   Equals MeasureOf Angle AOB  50  Point D  Circle $  Find MeasureOf Angle ADC   ,25
2917,(50.0/2),"Circle(O), Perpendicular(Line(O,A),Line(B,C)), Equals(MeasureOf(Angle(A,O,C)),50), Find(MeasureOf(Angle(A,D,B)))",Circle O  Perpendicular Line OA Line BC   Equals MeasureOf Angle AOC  50  Find MeasureOf Angle ADB   ,25
8548,(50.0/2),"Perpendicular(Line(O,A),Line(B,C)), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,D,C)))",Perpendicular Line OA Line BC   Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ADC   ,25
3157,(50.0/2),"Circle(O), IsMidpointOf(Point(B),Line($)), Line(A,C), Circle($), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(B,D,C)))",Circle O  IsMidpointOf Point B Line $   Line AC  Circle $  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle BDC   ,25
9816,(50.0/2),"Circle(O), Line(A,B), Line(A,C), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,D,C)))",Circle O  Line AB  Line AC  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ADC   ,25
8526,(50.0/2),"Circle(O), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(C)))",Circle O  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle C   ,25
8620,(50.0/2),"Circle(O), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(A)))",Circle O  Equals MeasureOf Angle BOC  50  Find MeasureOf Angle A   ,25
2247,(50.0/2),"Line(O,C), Circle(O), IsChordOf(Line(A,B),Circle($)), Arc(A,B), Equals(MeasureOf(Angle(A,O,C)),50), Find(MeasureOf(Angle(C,D,B)))",Line OC  Circle O  IsChordOf Line AB Circle $   Arc AB  Equals MeasureOf Angle AOC  50  Find MeasureOf Angle CDB   ,25
9392,(50.0/2),"Parallelogram(A,B,C,D), Equals(MeasureOf(Angle(A,B,D)),50), Perpendicular(Line(A,F),Line(B,C)), Line(A,F), Line(B,D), IsMidpointOf(Point(O),Line(D,E)), Line(O,A), Equals(LengthOf(Line(D,E)),Mul(Line(A,B),2)), Find(MeasureOf(Angle(A,D,B)))",Parallelogram ABCD  Equals MeasureOf Angle ABD  50  Perpendicular Line AF Line BC   Line AF  Line BD  IsMidpointOf Point O Line DE   Line OA  Equals LengthOf Line DE  Mul Line AB 2   Find MeasureOf Angle ADB   ,25
767,(50.0/2),"IsDiameterOf(Line(C,D),Circle(O)), IsChordOf(Line(D,E),Circle($)), SinOf(g), Point(D), Line(O,A), Equals(MeasureOf(Angle(D)),50), Find(MeasureOf(Angle(C)))",IsDiameterOf Line CD Circle O   IsChordOf Line DE Circle $   SinOf g  Point D  Line OA  Equals MeasureOf Angle D  50  Find MeasureOf Angle C   ,25
1913,(50.0/2),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(A)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle BOC  50  Find MeasureOf Angle A   ,25
2615,(50.0/2),"Circle(O), Perpendicular(Line(O,C),Line(A,B)), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(A,D,C)))",Circle O  Perpendicular Line OC Line AB   Equals MeasureOf Angle BOC  50  Find MeasureOf Angle ADC   ,25
8537,(50.0/2),"Circle(O), Perpendicular(Line(O,D),Line(B,C)), Equals(MeasureOf(Angle(B,O,D)),50), Find(MeasureOf(Angle(C,A,D)))",Circle O  Perpendicular Line OD Line BC   Equals MeasureOf Angle BOD  50  Find MeasureOf Angle CAD   ,25
3286,(50.0/2),"IsDiameterOf(Line(A,D),Circle(O)), IsChordOf(Perpendicular(Line(B,C),Line(A,D)),Circle($)), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,D,C)))",IsDiameterOf Line AD Circle O   IsChordOf Perpendicular Line BC Line AD  Circle $   Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ADC   ,25
1850,(50.0/2),"Equals(MeasureOf(Angle(A,O,B)),Angle($)), Circle(O), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,C,B)))",Equals MeasureOf Angle AOB  Angle $   Circle O  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ACB   ,25
3772,(50.0/2),"Circle(O), Circle($), LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(C)))",Circle O  Circle $  LengthOf Triangle ABC   Equals MeasureOf Angle AOB  50  Find MeasureOf Angle C   ,25
1133,(50.0/2),"Line(O,C), Circle(O), IsChordOf(Line(A,B),Circle($)), Arc(A,B), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(A,D,C)))",Line OC  Circle O  IsChordOf Line AB Circle $   Arc AB  Equals MeasureOf Angle BOC  50  Find MeasureOf Angle ADC   ,25
8578,(50.0/2),"Point(A), Point(B), Point(C), Circle(O), Perpendicular(Line(O,C),Line(A,B)), Equals(MeasureOf(Angle(A,O,C)),50), Find(MeasureOf(Angle(D)))",Point A  Point B  Point C  Circle O  Perpendicular Line OC Line AB   Equals MeasureOf Angle AOC  50  Find MeasureOf Angle D   ,25
1609,(50.0/2),"Line(O,E), MeasureOf(Angle(A,O,B)), Parallel(Line(C,D),Line(O,B)), Line(O,A), Equals(MeasureOf(Angle(A,C,D)),50), Find(MeasureOf(Angle(C,D,O)))",Line OE  MeasureOf Angle AOB   Parallel Line CD Line OB   Line OA  Equals MeasureOf Angle ACD  50  Find MeasureOf Angle CDO   ,25
1914,(50.0/2),"Circle(O), Perpendicular(Line(O,A),Line(B,C)), Equals(MeasureOf(Angle(A,O,C)),50), Find(MeasureOf(Angle(A,D,B)))",Circle O  Perpendicular Line OA Line BC   Equals MeasureOf Angle AOC  50  Find MeasureOf Angle ADB   ,25
2973,(50.0/2),"Point(A), Point(B), Point(C), Circle(O), Perpendicular(Line(O,B),Line(C,D)), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(B,A,D)))",Point A  Point B  Point C  Circle O  Perpendicular Line OB Line CD   Equals MeasureOf Angle BOC  50  Find MeasureOf Angle BAD   ,25
4439,(50.0/2),"IsDiameterOf(Line(A,B),Circle(O)), Line(E,F), Circle(O), Point(D), Point(B), Perpendicular(Line(B,H),Line(E,F)), Point(H), Point(C), Line(B,D), Equals(MeasureOf(Angle(A,B,H)),50), Find(MeasureOf(Angle(A,B,D)))",IsDiameterOf Line AB Circle O   Line EF  Circle O  Point D  Point B  Perpendicular Line BH Line EF   Point H  Point C  Line BD  Equals MeasureOf Angle ABH  50  Find MeasureOf Angle ABD   ,25
9353,(50.0/2),"Parallelogram(A,B,C,D), Equals(MeasureOf(Angle(A,B,D)),50), Perpendicular(Line(A,F),Line(B,C)), Line(A,F), Line(B,D), IsMidpointOf(Point(O),Line(D,E)), Line(O,A), Equals(LengthOf(Line(D,E)),Mul(Line(A,B),2)), Find(MeasureOf(Angle(A,D,B)))",Parallelogram ABCD  Equals MeasureOf Angle ABD  50  Perpendicular Line AF Line BC   Line AF  Line BD  IsMidpointOf Point O Line DE   Line OA  Equals LengthOf Line DE  Mul Line AB 2   Find MeasureOf Angle ADB   ,25
8689,(50.0/2),"Circle(O), Equals(MeasureOf(Angle(A,O,C)),50), Find(MeasureOf(Angle(A,B,C)))",Circle O  Equals MeasureOf Angle AOC  50  Find MeasureOf Angle ABC   ,25
8720,(50.0/2),"Point(A), Point(C), Point(B), Circle(O), Perpendicular(Line(O,A),Line(B,C)), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,D,C)))",Point A  Point C  Point B  Circle O  Perpendicular Line OA Line BC   Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ADC   ,25
196,(50.0/2),"Circle(O), IsChordOf(Line(A,C),Circle($)), Line(O,B), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(O,A,B)))",Circle O  IsChordOf Line AC Circle $   Line OB  Equals MeasureOf Angle BOC  50  Find MeasureOf Angle OAB   ,25
377,(50.0/2),"Parallel(Line(A,B),Line(C,D)), Line(C,P), Line(A,B), Equals(LengthOf(Line(A,O)),Line(P,O)), Equals(MeasureOf(Angle(C)),50), Find(MeasureOf(Angle(A)))",Parallel Line AB Line CD   Line CP  Line AB  Equals LengthOf Line AO  Line PO   Equals MeasureOf Angle C  50  Find MeasureOf Angle A   ,25
1748,(50.0/2),"Circle(O), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,C,B)))",Circle O  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ACB   ,25
2970,(50.0/2),"IsChordOf(Line(A,B),Circle(O)), IsChordOf(Line(A,D),Circle(O)), Equals(MeasureOf(Angle(B,O,D)),50), Find(MeasureOf(Angle(B,A,D)))",IsChordOf Line AB Circle O   IsChordOf Line AD Circle O   Equals MeasureOf Angle BOD  50  Find MeasureOf Angle BAD   ,25
3001,(50.0/2),"IsDiameterOf(Line(C,D),Circle(O)), IsChordOf(Line(D,E),Circle($)), SinOf(g), Point(D), Line(O,A), Angle($), Equals(AreaOf(Shape(D)),50), Find(MeasureOf(Angle($)))",IsDiameterOf Line CD Circle O   IsChordOf Line DE Circle $   SinOf g  Point D  Line OA  Angle $  Equals AreaOf Shape D  50  Find MeasureOf Angle $   ,25
3022,(50.0/2),"Point(B), Circle(O), IsChordOf(Parallel(Line(A,C),Line(O,B)),Circle($)), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(O,A,B)))",Point B  Circle O  IsChordOf Parallel Line AC Line OB  Circle $   Equals MeasureOf Angle BOC  50  Find MeasureOf Angle OAB   ,25
3382,(50.0/2),"Circle(O), IsChordOf(Line(A,C),Circle($)), Line(O,B), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(O,B,A)))",Circle O  IsChordOf Line AC Circle $   Line OB  Equals MeasureOf Angle BOC  50  Find MeasureOf Angle OBA   ,25
3394,(50.0/2),"Circle(O), Circle($), LengthOf(Triangle(A,B,C)), Line(O,A), Line(O,B), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(C)))",Circle O  Circle $  LengthOf Triangle ABC   Line OA  Line OB  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle C   ,25
5783,(50.0/2),"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(B)),MeasureOf(Angle(C))), Line(B,C), Equals(MeasureOf(Angle(B,A,D)),50), Equals(LengthOf(Line(A,E)),Line(A,D)), Find(MeasureOf(Angle(E,D,C)))",LengthOf Triangle ABC   Equals MeasureOf Angle B  MeasureOf Angle C    Line BC  Equals MeasureOf Angle BAD  50  Equals LengthOf Line AE  Line AD   Find MeasureOf Angle EDC   ,25
8456,(50.0/2),"Point(B), Circle(O), Point(C), Equals(MeasureOf(Angle(A,O,B)),50), Find(MeasureOf(Angle(A,C,B)))",Point B  Circle O  Point C  Equals MeasureOf Angle AOB  50  Find MeasureOf Angle ACB   ,25
9591,(50.0/2),"IsDiameterOf(Line(C,D),Circle(O)), IsChordOf(Parallel(Line(D,E),Line(O,A)),Circle($)), Equals(MeasureOf(Angle(D)),50), Find(MeasureOf(Angle(C)))",IsDiameterOf Line CD Circle O   IsChordOf Parallel Line DE Line OA  Circle $   Equals MeasureOf Angle D  50  Find MeasureOf Angle C   ,25
9773,(50.0/2),"IsDiameterOf(Line(A,B),Circle(O)), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(A)))",IsDiameterOf Line AB Circle O   Equals MeasureOf Angle BOC  50  Find MeasureOf Angle A   ,25
8781,(50.0/2),"IsDiameterOf(Line(C,D),Circle(O)), IsChordOf(Parallel(Line(D,E),Line(O,A)),Circle($)), Equals(MeasureOf(Angle(D)),50), Find(MeasureOf(Angle(A)))",IsDiameterOf Line CD Circle O   IsChordOf Parallel Line DE Line OA  Circle $   Equals MeasureOf Angle D  50  Find MeasureOf Angle A   ,25
4928,(50.0+30.0),"Parallel(Line(A,B),Line(C,D)), Equals(MeasureOf(Angle(A)),50), Equals(MeasureOf(Angle(C)),30), Find(MeasureOf(Angle(1)))",Parallel Line AB Line CD   Equals MeasureOf Angle A  50  Equals MeasureOf Angle C  30  Find MeasureOf Angle 1   ,80
156,(50.0+60.0),"Point(D), Line(A,B), LengthOf(Triangle(A,B,C)), Parallel(Line(B,E),Line(A,C)), Equals(MeasureOf(Angle(C)),50), Equals(MeasureOf(Angle(D,B,E)),60), Find(MeasureOf(Angle(D,B,C)))",Point D  Line AB  LengthOf Triangle ABC   Parallel Line BE Line AC   Equals MeasureOf Angle C  50  Equals MeasureOf Angle DBE  60  Find MeasureOf Angle DBC   ,110
467,(50.0+90),"Line(A,B), Line(C,D), Point(O), Perpendicular(Line(E,O),Line(A,B)), Equals(MeasureOf(Angle(B,O,D)),50), Find(MeasureOf(Angle(C,O,E)))",Line AB  Line CD  Point O  Perpendicular Line EO Line AB   Equals MeasureOf Angle BOD  50  Find MeasureOf Angle COE   ,140
896,(51.0*2),"Circle(O), Equals(MeasureOf(Angle(A,B,C)),51), Find(MeasureOf(Angle(A,O,C)))",Circle O  Equals MeasureOf Angle ABC  51  Find MeasureOf Angle AOC   ,102
8521,(52.0*2),"MeasureOf(Angle(A)), Angle($), Circle(O), Equals(MeasureOf(Angle(A)),52), Find(MeasureOf(Angle(B,O,C)))",MeasureOf Angle A   Angle $  Circle O  Equals MeasureOf Angle A  52  Find MeasureOf Angle BOC   ,104
9851,(52.0*2),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A,B,C)),52), Find(MeasureOf(Angle(A,O,C)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle ABC  52  Find MeasureOf Angle AOC   ,104
3044,(52.0/2),"IsChordOf(Line(A,B),Circle(O)), Perpendicular(Line(O,D),Line(A,B)), Circle(O), Point(D), Point(E), Arc(A,B), Equals(MeasureOf(Angle(A,O,D)),52), Find(MeasureOf(Angle(D,E,B)))",IsChordOf Line AB Circle O   Perpendicular Line OD Line AB   Circle O  Point D  Point E  Arc AB  Equals MeasureOf Angle AOD  52  Find MeasureOf Angle DEB   ,26
1068,(52.0/2),"Circle(O), Equals(MeasureOf(Angle(A,O,B)),52), Find(MeasureOf(Angle(A,D,B)))",Circle O  Equals MeasureOf Angle AOB  52  Find MeasureOf Angle ADB   ,26
8494,(52.0/2),"Angle($), Equals(MeasureOf(Angle(A,E,D)),52), Point(A), Point(B), Equals(MeasureOf(Angle(O,A,B)),n), Point(D), Circle($), Find(n)",Angle $  Equals MeasureOf Angle AED  52  Point A  Point B  Equals MeasureOf Angle OAB  n  Point D  Circle $  Find n ,26
1712,(55.0*2),"IsDiameterOf(Line(A,B),Circle(O)), Point(C), Circle(O), Equals(MeasureOf(Angle(O,C,A)),55), Find(MeasureOf(Angle(B,O,C)))",IsDiameterOf Line AB Circle O   Point C  Circle O  Equals MeasureOf Angle OCA  55  Find MeasureOf Angle BOC   ,110
5500,(55.0*2),"Circle(O), Equals(MeasureOf(Angle(B,A,C)),55), Find(MeasureOf(Angle(B,O,C)))",Circle O  Equals MeasureOf Angle BAC  55  Find MeasureOf Angle BOC   ,110
9727,(55.0*2),"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(A,B,C)),55), Find(MeasureOf(Angle(A,O,C)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle ABC  55  Find MeasureOf Angle AOC   ,110
1627,(55.0+55.0),"Quadrilateral(A,B,C,D), Point(O), Equals(MeasureOf(Angle(B,A,O)),55), Find(MeasureOf(Angle(A,O,D)))",Quadrilateral ABCD  Point O  Equals MeasureOf Angle BAO  55  Find MeasureOf Angle AOD   ,110
216,(56.0/2),"Parallel(Line(A,B),Line(C,D)), Line(C,D), Line(E,F), Line(A,B), Point(M), Point(N), BisectsAngle(Line(N,H),MeasureOf(Angle(M,N,D))), Equals(MeasureOf(Angle(A,M,N)),56), Find(MeasureOf(Angle(M,N,H)))",Parallel Line AB Line CD   Line CD  Line EF  Line AB  Point M  Point N  BisectsAngle Line NH MeasureOf Angle MND    Equals MeasureOf Angle AMN  56  Find MeasureOf Angle MNH   ,28
8511,(56.0/2),"Point(A), Point(B), Point(C), Circle(O), Perpendicular(Line(O,B),Line(A,C)), Equals(MeasureOf(Angle(B,O,C)),56), Find(MeasureOf(Angle(A,D,B)))",Point A  Point B  Point C  Circle O  Perpendicular Line OB Line AC   Equals MeasureOf Angle BOC  56  Find MeasureOf Angle ADB   ,28
3701,(58.0*2),"Circle(O), Circle($), LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(A)),58), Find(MeasureOf(Angle(B,O,C)))",Circle O  Circle $  LengthOf Triangle ABC   Equals MeasureOf Angle A  58  Find MeasureOf Angle BOC   ,116
2177,(6.0*10.0*pi),"BaseOf(Polygon($)), Find(SideOf(Regular(Polygon($))))",BaseOf Polygon $   Find SideOf Regular Polygon $    ,188.4955592
5935,(6.0*2),"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(B,C)),6), Line(A,B), Line(A,C), Point(P), Line(E,F), Line(B,P), Line(C,E), Point(D), MeasureOf(Angle(C,B,P)), Point(Q), Equals(LengthOf(Line(C,Q)),Mul(Line(C,E),\frac{1}{3})), Find(Line(B,P))",LengthOf Triangle ABC   Equals LengthOf Line BC  6  Line AB  Line AC  Point P  Line EF  Line BP  Line CE  Point D  MeasureOf Angle CBP   Point Q  Equals LengthOf Line CQ  Mul Line CE \frac{1}{3}   Find Line BP  ,12
